City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
278,Chuncheng,CN,22.1731,111.7886,75.72,94,0,2.04,clear sky
279,Arinos,BR,-15.9169,-46.1056,96.22,21,42,6.2,scattered clouds
280,Boca Do Acre,BR,-8.7522,-67.3978,97.61,30,100,2.93,overcast clouds
281,Vestmannaeyjar,IS,63.4427,-20.2734,45.59,76,75,11.5,broken clouds
282,Plettenberg Bay,ZA,-34.0527,23.3716,56.3,88,49,4.0,scattered clouds
283,Norman Wells,CA,65.282,-126.8329,37.44,87,90,4.61,overcast clouds
284,Hamilton,US,39.1834,-84.5333,76.05,46,0,3.0,clear sky
285,Sangar,RU,63.9242,127.4739,40.48,97,100,6.82,light rain
286,Almaznyy,RU,48.0448,40.045,50.14,77,100,10.04,light rain
287,Vila Franca Do Campo,PT,37.7167,-25.4333,70.21,67,98,4.54,overcast clouds
288,Bandarbeyla,SO,9.4942,50.8122,81.21,65,100,20.8,light rain
289,Belmonte,BR,-15.8631,-38.8828,77.0,57,71,9.24,broken clouds
290,Moctezuma,MX,29.8,-109.6667,79.63,56,100,2.19,overcast clouds
291,Holme,DK,56.1138,10.1725,59.76,91,100,16.31,overcast clouds
292,Dunedin,NZ,-45.8742,170.5036,57.79,54,0,3.0,clear sky
293,Vila Velha,BR,-20.3297,-40.2925,76.96,54,40,11.5,scattered clouds
294,Vila,PT,42.0304,-8.1588,58.33,88,55,3.91,broken clouds
295,Fortuna,US,40.5982,-124.1573,81.93,48,20,1.99,few clouds
296,Bethel,US,41.3712,-73.414,74.91,58,18,1.01,few clouds
297,Maamba,ZM,-17.3667,27.15,72.66,34,0,3.94,clear sky
298,Walvis Bay,NA,-22.9575,14.5053,57.09,82,0,3.44,clear sky
299,Balkhash,KZ,46.844,74.9804,47.08,38,0,14.85,clear sky
300,Uruzgan,AF,32.8333,66.0,65.53,12,0,2.33,clear sky
301,Winslow,US,35.0242,-110.6974,81.97,24,1,1.01,clear sky
302,Matara,LK,5.9485,80.5353,78.73,88,99,13.56,overcast clouds
303,Faya,SA,18.3851,42.4509,69.91,53,84,1.63,broken clouds
304,Tuatapere,NZ,-46.1333,167.6833,48.81,75,80,11.43,light rain
305,Bibiani,GH,6.4635,-2.3194,72.45,97,100,2.17,moderate rain
306,Almirante,PA,9.3,-82.4,91.89,66,93,4.16,overcast clouds
307,Muroto,JP,33.2833,134.15,73.89,70,5,13.33,clear sky
308,Makungu,TZ,-8.7333,35.2833,60.89,73,1,2.95,clear sky
309,Kjollefjord,NO,70.9457,27.3465,50.05,85,42,19.8,scattered clouds
310,Moron,AR,-34.6534,-58.6198,69.06,52,14,5.01,few clouds
311,Mangrol,IN,21.1167,70.1167,79.86,85,32,7.07,scattered clouds
312,Rjukan,NO,59.8789,8.5941,51.71,85,17,9.71,few clouds
313,Taoudenni,ML,22.6783,-3.9836,103.01,10,11,5.66,few clouds
314,Maracacume,BR,-2.0428,-45.9592,85.71,58,100,6.24,overcast clouds
315,Zeya,RU,53.75,127.2667,53.26,99,100,2.64,overcast clouds
316,Russell,US,32.3502,-85.1999,78.96,44,0,2.66,clear sky
317,Ramsar,IR,36.9226,50.6426,76.44,88,40,2.3,scattered clouds
318,La Macarena,CO,2.1837,-73.7849,88.47,49,40,4.47,scattered clouds
319,Carnarvon,AU,-24.8667,113.6333,66.27,82,75,14.97,broken clouds
320,Ugoofaaru,MV,5.6667,73.0,81.5,77,100,12.28,overcast clouds
321,Kollam,IN,8.8833,76.6,82.27,88,100,8.16,overcast clouds
322,Shimanovsk,RU,52.0,127.7,49.87,89,100,5.64,overcast clouds
323,Kargasok,RU,59.0556,80.8572,33.46,96,100,7.25,overcast clouds
