City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
261,Mineiros,BR,2021-09-21 00:39:09,-17.5694,-52.5511,79.77,18,14,4.72
262,Xining,CN,2021-09-21 00:41:17,36.6167,101.7667,52.74,35,0,2.26
263,Jiuquan,CN,2021-09-21 00:41:17,39.7432,98.5174,69.12,19,96,0.54
264,Ippy,CF,2021-09-21 00:41:17,6.2679,21.2247,69.84,97,92,1.81
265,Hay River,CA,2021-09-21 00:41:17,60.8156,-115.7999,51.78,76,75,4.61
266,Buchanan,LR,2021-09-21 00:41:18,5.8808,-10.0467,77.25,87,100,4.12
267,Biak,ID,2021-09-21 00:41:18,-0.9131,122.8766,75.38,91,100,5.55
268,Gimli,CA,2021-09-21 00:41:18,50.6336,-96.9907,60.82,67,100,14.97
269,Kyzyl-Suu,KG,2021-09-21 00:41:19,42.3414,78.0056,53.98,47,0,4.88
270,Gweta,BW,2021-09-21 00:41:19,-20.1833,25.2333,73.63,27,0,5.95
271,Kankakee,US,2021-09-21 00:41:19,41.15,-87.8667,78.8,88,75,10.36
272,Oriximina,BR,2021-09-21 00:41:19,-1.7656,-55.8661,78.89,73,61,3.15
273,Saint-Francois,FR,2021-09-21 00:41:20,46.4154,3.9054,54.84,100,90,2.3
274,Bay City,US,2021-09-21 00:38:33,43.5945,-83.8889,73.96,88,20,14.97
275,Acapulco,MX,2021-09-21 00:40:52,16.8634,-99.8901,85.82,74,40,9.22
276,Klyuchi,RU,2021-09-21 00:41:20,52.2667,79.1667,34.18,88,57,7.83
277,Victoria,HK,2021-09-21 00:41:20,22.2855,114.1577,86.05,75,93,1.88
278,Pilar,BR,2021-09-21 00:41:21,-9.5972,-35.9567,71.53,87,57,2.44
279,Lompoc,US,2021-09-21 00:41:21,34.6391,-120.4579,84.34,64,1,11.5
280,Sinnamary,GF,2021-09-21 00:41:21,5.3833,-52.95,79.23,85,22,8.01
281,Pevek,RU,2021-09-21 00:41:21,69.7008,170.3133,28.4,75,93,1.43
282,Laguna,US,2021-09-21 00:41:22,38.421,-121.4238,93.29,14,1,5.75
283,Knokke-Heist,BE,2021-09-21 00:41:22,51.3333,3.3333,55.42,72,51,6.42
284,Suileng,CN,2021-09-21 00:41:22,47.25,127.0833,56.57,87,100,9.78
285,Iskateley,RU,2021-09-21 00:41:23,67.6803,53.1512,40.01,84,100,12.95
286,Arica,CL,2021-09-21 00:37:36,-18.475,-70.3042,59.23,77,90,4.61
287,Magadan,RU,2021-09-21 00:41:23,59.5667,150.8,48.11,68,97,9.48
288,Nerchinskiy Zavod,RU,2021-09-21 00:41:23,51.3088,119.61,53.1,70,100,2.75
289,Himatangi,NZ,2021-09-21 00:41:24,-40.4,175.3167,58.91,65,13,15.1
290,San Ignacio,BZ,2021-09-21 00:41:24,17.1561,-89.0714,78.94,94,75,4.61
291,Aklavik,CA,2021-09-21 00:41:24,68.2191,-135.0107,48.92,74,100,15.05
292,Sobolevo,RU,2021-09-21 00:41:24,54.4299,31.8996,42.49,97,100,10.58
293,Strezhevoy,RU,2021-09-21 00:41:25,60.7333,77.5889,33.78,83,100,11.79
